narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000237_HI,SCN000237,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Public nuisance dispute से जुड़ा है। यह 2024-05-17 को लगभग 11:00 बजे कर्नाटक में सड़क पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Public nuisance dispute से जुड़ा है। यह 2024-05-17 को लगभग 11:00 बजे कर्नाटक में सड़क पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-05-21,NAR000237_EN,,synthetic_pending_review,,pending_review,train
NAR000238_HI,SCN000238,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला सुरक्षित कार्य-परिस्थितियों का उल्लंघन से जुड़ा है। यह 2024-05-18 को लगभग 13:21 बजे पश्चिम बंगाल में Factory पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट लगने की बात भी बताई गई है। धमकी की स्पष्ट बात नहीं है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला सुरक्षित कार्य-परिस्थितियों का उल्लंघन से जुड़ा है। यह 2024-05-18 को लगभग 13:21 बजे पश्चिम बंगाल में Factory पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट लगने की बात भी बताई गई है। धमकी की स्पष्ट बात नहीं है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-05-24,NAR000238_EN,,synthetic_pending_review,,pending_review,validation
NAR000239_HI,SCN000239,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Public nuisance dispute से जुड़ा है। यह 2024-05-20 को लगभग 12:42 बजे पश्चिम बंगाल में Park पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Public nuisance dispute से जुड़ा है। यह 2024-05-20 को लगभग 12:42 बजे पश्चिम बंगाल में Park पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-01,NAR000239_EN,,synthetic_pending_review,,pending_review,train
NAR000240_HI,SCN000240,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Unpaid wage dispute से जुड़ा है। यह 2024-05-22 को लगभग 18:05 बजे कर्नाटक में दुकान पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Unpaid wage dispute से जुड़ा है। यह 2024-05-22 को लगभग 18:05 बजे कर्नाटक में दुकान पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-01,NAR000240_EN,,synthetic_pending_review,,pending_review,challenge
NAR000241_HI,SCN000241,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Hit and run collision से जुड़ा है। यह 2024-05-22 को लगभग 18:09 बजे कर्नाटक में सड़क पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट लगने की बात भी बताई गई है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Hit and run collision से जुड़ा है। यह 2024-05-22 को लगभग 18:09 बजे कर्नाटक में सड़क पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट लगने की बात भी बताई गई है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-13,NAR000241_EN,,synthetic_pending_review,,pending_review,train
NAR000242_HI,SCN000242,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Stray animal hazard से जुड़ा है। यह 2024-05-23 को लगभग 17:54 बजे तेलंगाना में आवासीय गली पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Stray animal hazard से जुड़ा है। यह 2024-05-23 को लगभग 17:54 बजे तेलंगाना में आवासीय गली पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-12,NAR000242_EN,,synthetic_pending_review,,pending_review,train
NAR000243_HI,SCN000243,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Stray animal hazard से जुड़ा है। यह 2024-05-24 को लगभग 11:12 बजे तेलंगाना में सड़क पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Stray animal hazard से जुड़ा है। यह 2024-05-24 को लगभग 11:12 बजे तेलंगाना में सड़क पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-14,NAR000243_EN,,synthetic_pending_review,,pending_review,validation
NAR000244_HI,SCN000244,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला रैनसमवेयर हमला से जुड़ा है। यह 2024-05-25 को लगभग 20:44 बजे कर्नाटक में दुकान पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला रैनसमवेयर हमला से जुड़ा है। यह 2024-05-25 को लगभग 20:44 बजे कर्नाटक में दुकान पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-23,NAR000244_EN,,synthetic_pending_review,,pending_review,test
NAR000245_HI,SCN000245,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला पहचान की चोरी से जुड़ा है। यह 2024-05-30 को लगभग 15:26 बजे महाराष्ट्र में कार्यस्थल पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला पहचान की चोरी से जुड़ा है। यह 2024-05-30 को लगभग 15:26 बजे महाराष्ट्र में कार्यस्थल पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-02,NAR000245_EN,,synthetic_pending_review,,pending_review,validation
NAR000246_HI,SCN000246,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला भरण-पोषण या गुजारा भत्ता दावा से जुड़ा है। यह 2024-06-01 को लगभग 12:08 बजे कर्नाटक में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला भरण-पोषण या गुजारा भत्ता दावा से जुड़ा है। यह 2024-06-01 को लगभग 12:08 बजे कर्नाटक में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-19,NAR000246_EN,,synthetic_pending_review,,pending_review,challenge
NAR000247_HI,SCN000247,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला हथियार दिखाकर लूट से जुड़ा है। यह 2024-06-02 को लगभग 02:58 बजे महाराष्ट्र में Jewelry shop पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला हथियार दिखाकर लूट से जुड़ा है। यह 2024-06-02 को लगभग 02:58 बजे महाराष्ट्र में Jewelry shop पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-10,NAR000247_EN,,synthetic_pending_review,,pending_review,test
NAR000248_HI,SCN000248,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला विरासत संपत्ति दावा से जुड़ा है। यह 2024-06-07 को लगभग 08:45 बजे पश्चिम बंगाल में घर पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला विरासत संपत्ति दावा से जुड़ा है। यह 2024-06-07 को लगभग 08:45 बजे पश्चिम बंगाल में घर पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-22,NAR000248_EN,,synthetic_pending_review,,pending_review,challenge
NAR000249_HI,SCN000249,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला ऑनलाइन बैंकिंग धोखाधड़ी से जुड़ा है। यह 2024-06-10 को लगभग 05:17 बजे कर्नाटक में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला ऑनलाइन बैंकिंग धोखाधड़ी से जुड़ा है। यह 2024-06-10 को लगभग 05:17 बजे कर्नाटक में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-12,NAR000249_EN,,synthetic_pending_review,,pending_review,challenge
NAR000250_HI,SCN000250,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला ऑनलाइन उत्पीड़न और धमकी से जुड़ा है। यह 2024-06-12 को लगभग 03:38 बजे उत्तर प्रदेश में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला ऑनलाइन उत्पीड़न और धमकी से जुड़ा है। यह 2024-06-12 को लगभग 03:38 बजे उत्तर प्रदेश में ऑनलाइन प्लेटफॉर्म पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति से जुड़ा नुकसान स्पष्ट नहीं है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-18,NAR000250_EN,,synthetic_pending_review,,pending_review,test
NAR000251_HI,SCN000251,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Phishing scam से जुड़ा है। यह 2024-06-13 को लगभग 00:31 बजे तेलंगाना में मोबाइल ऐप पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला Phishing scam से जुड़ा है। यह 2024-06-13 को लगभग 00:31 बजे तेलंगाना में मोबाइल ऐप पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। अभी पुलिस से संपर्क नहीं हुआ है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-07-09,NAR000251_EN,,synthetic_pending_review,,pending_review,train
NAR000252_HI,SCN000252,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला शारीरिक झगड़ा से जुड़ा है। यह 2024-06-13 को लगभग 03:04 बजे उत्तर प्रदेश में Bar/Pub पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला शारीरिक झगड़ा से जुड़ा है। यह 2024-06-13 को लगभग 03:04 बजे उत्तर प्रदेश में Bar/Pub पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-27,NAR000252_EN,,synthetic_pending_review,,pending_review,test
NAR000253_HI,SCN000253,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला अधिक शुल्क और छिपे हुए शुल्क से जुड़ा है। यह 2024-06-13 को लगभग 13:47 बजे उत्तर प्रदेश में दुकान पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला अधिक शुल्क और छिपे हुए शुल्क से जुड़ा है। यह 2024-06-13 को लगभग 13:47 बजे उत्तर प्रदेश में दुकान पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी की स्पष्ट बात नहीं है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और अभी कानूनी मदद स्पष्ट रूप से नहीं मांगी गई है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-06-23,NAR000253_EN,,synthetic_pending_review,,pending_review,train
NAR000254_HI,SCN000254,hi,Devanagari,none,"मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला ऑनलाइन फिशिंग के जरिए चोरी से जुड़ा है। यह 2024-06-14 को लगभग 22:41 बजे दिल्ली में मोबाइल ऐप पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।","मैं यह घटना दर्ज कराना चाहता/चाहती हूं। मामला ऑनलाइन फिशिंग के जरिए चोरी से जुड़ा है। यह 2024-06-14 को लगभग 22:41 बजे दिल्ली में मोबाइल ऐप पर हुआ बताया गया है। फिलहाल तत्काल खतरे की बात नहीं कही गई है। चोट की स्पष्ट जानकारी नहीं है। धमकी या डराने की बात मौजूद है। संपत्ति या पैसों से जुड़ा नुकसान बताया गया है। पुलिस से संपर्क किया गया है और व्यक्ति कानूनी मदद चाहता है। कुछ बातें अभी पूरी तरह साफ नहीं हैं, इसलिए मूल घटना के तथ्य जैसे बताए गए हैं वैसे ही दर्ज किए जाएं।",natural_translation,medium,chronological,moderate,none,False,False,False,2024-07-03,NAR000254_EN,,synthetic_pending_review,,pending_review,train
